PARTICIPANT_ID,PSEUDO_PARTICIPANT_ID,PRODUCT,SURVEY_ID,SURVEY_TS,RESPONSE_TS,SURVEY_DT,RESPONSE_DT,SURVEY_CD,SOURCE_SURVEY_TYPE_CD,CC_SURVEY_TYPE_TXT,SOURCE_DISPATCH_ID,SURVEY_START_TS,SURVEY_END_TS,COMPLTN_TYPE_NR,INTERACTION_ID,OVERALL_ADVISOR_SAT,QUEUE_TIME_SAT,SAT_FACTOR,SURVEY_RESPONSE_CHANNEL,SENTIMENT_VAL,SENTIMENT_PROBABILITY_NR,TOPIC_1_NAME,TOPIC_1_SIMILARITY_SCORE,TOPIC_2_NAME,TOPIC_2_SIMILARITY_SCORE,TOPIC_3_NAME,TOPIC_3_SIMILARITY_SCORE,TOPIC_4_NAME,TOPIC_4_SIMILARITY_SCORE,TOPIC_5_NAME,TOPIC_5_SIMILARITY_SCORE
638373312150100792,10000690811,Billing & Accounts,9220824204945426,2024-07-27T10:07:15Z,2024-07-27T18:33:18Z,2024-07-27,2024-07-27,,,,,2024-07-27T18:25:47Z,2024-07-27T18:33:18Z,1,,2,,,WEB,-1,0.0045,Refund and Payment Issues,0.6921,Apple Account and ID Issues,0.5463,iPhone Service Issues,0.5193,Faulty AirPods and Replacements,0.4117,Call Resolution and Technical Support,0.4084
638373312149944344,10000852709,Messages / FaceTime,9220824204945426,2024-07-27T02:43:18Z,2024-07-27T14:59:08Z,2024-07-27,2024-07-27,,,,,2024-07-27T14:52:49Z,2024-07-27T14:59:08Z,1,,1,,,WEB,-1,0.1819,Message and Email Notifications,0.2727,Phone and Device Authentication,0.2522,Faulty AirPods and Replacements,0.2372,iPhone Service Issues,0.2341,Delays and Wait Times,0.1997
638373312149984547,10000450298,Watch Series 6 (GPS+Cellular) Alum 44MM,9220824204945426,2024-07-27T04:47:56Z,2024-07-27T04:51:22Z,2024-07-27,2024-07-27,,,,,2024-07-27T04:50:37Z,2024-07-27T04:51:22Z,1,,1,,,WEB,1,0.0164,Courteous and Professional Advisors,0.7156,iPhone Service Issues,0.5318,Great Customer Experience,0.5147,Call Resolution and Technical Support,0.3439,Thank You Messages,0.3362
638373312150220007,10000450350,Billing & Accounts,9220419201901823,2024-07-27T15:59:02Z,2024-07-27T16:00:57Z,2024-07-27,2024-07-27,,,,,2024-07-27T15:59:19Z,2024-07-27T16:00:57Z,1,,1,,,WEB,1,0.2535,Thank You Messages,0.6143,Courteous and Professional Advisors,0.5154,iPhone Service Issues,0.3852,Great Customer Experience,0.3350,Call Resolution and Technical Support,0.2825
638373312150163182,10000312778,iPhone 14 Plus,9220824204945426,2024-07-27T13:15:57Z,2024-07-27T13:33:38Z,2024-07-27,2024-07-27,,,,,2024-07-27T13:25:11Z,2024-07-27T13:33:38Z,1,,5,,,WEB,-1,0.0056,Apple Account and ID Issues,0.7154,Positive Feedback on Products,0.4690,Faulty AirPods and Replacements,0.4540,iPhone Service Issues,0.4146,Phone and Device Authentication,0.3679
638373312150044658,10000034957,Billing & Accounts,9220824204945426,2024-07-27T07:25:42Z,2024-07-28T07:04:32Z,2024-07-27,2024-07-28,,,,,2024-07-28T06:58:36Z,2024-07-28T07:04:32Z,1,,5,,,WEB,-1,0.0020,Apple Account and ID Issues,0.6837,iPhone Service Issues,0.4382,Faulty AirPods and Replacements,0.3764,Phone and Device Authentication,0.3572,Positive Feedback on Products,0.3569
638373312150220866,10000608454,macOS Sonoma 14,9220824204945426,2024-07-27T15:45:18Z,2024-07-27T16:39:49Z,2024-07-27,2024-07-27,,,,,2024-07-27T16:36:35Z,2024-07-27T16:39:49Z,1,,1,,,WEB,1,0.0134,Great Customer Experience,0.6436,Courteous and Professional Advisors,0.6315,iPhone Service Issues,0.4085,Thank You Messages,0.3226,Apple Account and ID Issues,0.2047
638373312150276706,10000333751,Apple ID,9220824204945426,2024-07-27T18:23:18Z,2024-07-27T18:28:48Z,2024-07-27,2024-07-27,,,,,2024-07-27T18:24:13Z,2024-07-27T18:28:48Z,1,,1,,,WEB,0,0.9787,Apple Account and ID Issues,0.7260,iPhone Service Issues,0.5734,Faulty AirPods and Replacements,0.4048,Message and Email Notifications,0.3838,Phone and Device Authentication,0.3788
638373312150083372,10000018817,App Store & Third-party Apps,9220824204945426,2024-07-27T09:14:02Z,2024-07-27T09:16:28Z,2024-07-27,2024-07-27,,,,,2024-07-27T09:14:29Z,2024-07-27T09:16:28Z,1,,1,,,WEB,1,0.2545,Courteous and Professional Advisors,0.5965,iPhone Service Issues,0.5642,Thank You Messages,0.5016,Call Resolution and Technical Support,0.4581,Delays and Wait Times,0.4460
638373312150319529,10000272934,macOS Catalina 10.15,9220824204945426,2024-07-27T20:50:55Z,2024-07-27T20:53:24Z,2024-07-27,2024-07-27,,,,,2024-07-27T20:51:27Z,2024-07-27T20:53:24Z,1,,3,,,WEB,-1,0.3920,iPhone Service Issues,0.6276,Courteous and Professional Advisors,0.5269,Call Resolution and Technical Support,0.5252,Phone and Device Authentication,0.4129,Apple Account and ID Issues,0.3763
638373312150001303,10000368452,"MacBook Air (15-inch, M3, 2024)",9220824204945426,2024-07-27T05:43:39Z,2024-07-27T14:57:57Z,2024-07-27,2024-07-27,,,,,2024-07-27T14:56:25Z,2024-07-27T14:57:57Z,1,,1,,,WEB,1,0.4921,Courteous and Professional Advisors,0.7299,iPhone Service Issues,0.5144,Great Customer Experience,0.3682,Apple Account and ID Issues,0.3212,Thank You Messages,0.3077
638373312150298991,10000585605,macOS Sonoma 14,9220824204945426,2024-07-27T19:36:49Z,2024-07-27T20:59:42Z,2024-07-27,2024-07-27,,,,,2024-07-27T20:56:48Z,2024-07-27T20:59:42Z,1,,1,,,WEB,-1,0.0065,Message and Email Notifications,0.3181,Call Resolution and Technical Support,0.2699,Delays and Wait Times,0.2117,Negative Feedback,0.1773,Faulty AirPods and Replacements,0.1628
638373312150268879,10000882971,iPhone 15 Pro Max,9220419201901823,2024-07-27T19:00:07Z,2024-07-28T05:24:16Z,2024-07-27,2024-07-28,,,,,2024-07-28T05:22:28Z,2024-07-28T05:24:16Z,1,,1,,,WEB,1,0.1147,Thank You Messages,0.6382,Courteous and Professional Advisors,0.4909,Great Customer Experience,0.3817,iPhone Service Issues,0.3398,Negative Feedback,0.1615
638373312150183226,10000191479,iPad (10th generation) Wifi,9220824204945426,2024-07-27T14:04:10Z,2024-07-27T14:13:50Z,2024-07-27,2024-07-27,,,,,2024-07-27T14:09:04Z,2024-07-27T14:13:50Z,1,,1,,,WEB,-1,0.0064,Apple Account and ID Issues,0.6286,Phone and Device Authentication,0.4807,iPhone Service Issues,0.4393,Positive Feedback on Products,0.3786,Faulty AirPods and Replacements,0.3702
638373312150141328,10000807441,iPhone 13 Pro,9220824204945426,2024-07-27T12:14:54Z,2024-07-27T12:16:46Z,2024-07-27,2024-07-27,,,,,2024-07-27T12:15:15Z,2024-07-27T12:16:46Z,1,,1,,,WEB,1,0.0170,Courteous and Professional Advisors,0.5591,iPhone Service Issues,0.5243,Call Resolution and Technical Support,0.4473,Thank You Messages,0.4136,Refund and Payment Issues,0.3734
638373312150292538,10000783697,Mail,9220824204945426,2024-07-27T19:14:43Z,2024-07-28T13:25:06Z,2024-07-27,2024-07-28,,,,,2024-07-28T13:22:33Z,2024-07-28T13:25:06Z,1,,,,,WEB,-1,0.0475,Phone and Device Authentication,0.5002,Message and Email Notifications,0.4866,Negative Feedback,0.3685,Call Resolution and Technical Support,0.3500,iPhone Service Issues,0.3236
638373312150288052,10000961402,Apple ID,9220824204945426,2024-07-27T18:59:21Z,2024-07-27T19:20:06Z,2024-07-27,2024-07-27,,,,,2024-07-27T19:18:59Z,2024-07-27T19:20:06Z,1,,4,,,WEB,-1,0.0079,Apple Account and ID Issues,0.6547,Faulty AirPods and Replacements,0.3339,iPhone Service Issues,0.3269,Refund and Payment Issues,0.3163,Positive Feedback on Products,0.2937
638373312150108000,10000247908,iPhone 14 Plus,9220824204945426,2024-07-27T10:29:31Z,2024-07-27T10:48:51Z,2024-07-27,2024-07-27,,,,,2024-07-27T10:47:41Z,2024-07-27T10:48:51Z,1,,1,,,WEB,0,0.5060,Courteous and Professional Advisors,0.6540,iPhone Service Issues,0.5004,Thank You Messages,0.4572,Great Customer Experience,0.4405,Call Resolution and Technical Support,0.3282
638373312150122902,10000372378,iCloud,9220824204945426,2024-07-27T11:17:15Z,2024-07-27T11:19:13Z,2024-07-27,2024-07-27,,,,,2024-07-27T11:17:24Z,2024-07-27T11:19:13Z,1,,1,,,WEB,1,0.4502,Thank You Messages,0.9051,Courteous and Professional Advisors,0.6218,iPhone Service Issues,0.4724,Great Customer Experience,0.4399,Negative Feedback,0.3513
638373312149909949,10000912039,Safari,9220824204945426,2024-07-27T01:15:07Z,2024-07-27T11:39:23Z,2024-07-27,2024-07-27,,,,,2024-07-27T11:38:09Z,2024-07-27T11:39:23Z,1,,1,,,WEB,1,0.0961,Apple Account and ID Issues,0.8311,iPhone Service Issues,0.5909,Courteous and Professional Advisors,0.4416,Positive Feedback on Products,0.3720,Faulty AirPods and Replacements,0.3131
638373312149919162,10000776912,App Store & Third-party Apps,9220824204945426,2024-07-27T01:35:47Z,2024-07-27T01:39:43Z,2024-07-27,2024-07-27,,,,,2024-07-27T01:38:07Z,2024-07-27T01:39:43Z,1,,,,,WEB,1,0.3292,Courteous and Professional Advisors,0.7200,Thank You Messages,0.5500,iPhone Service Issues,0.5210,Great Customer Experience,0.4668,Apple Account and ID Issues,0.2736
638373312150254083,10000757299,Music,9220419201901823,2024-07-27T17:24:24Z,2024-07-27T17:32:02Z,2024-07-27,2024-07-27,,,,,2024-07-27T17:24:53Z,2024-07-27T17:32:02Z,1,,5,,,WEB,-1,0.0278,iPhone Service Issues,0.3670,Refund and Payment Issues,0.3495,Negative Feedback,0.3210,iPhone Service Issues,0.2977,Refund and Payment Issues,0.2709
638373312150116378,10000541667,Billing & Accounts,9220419201901823,2024-07-27T11:03:48Z,2024-07-27T11:05:40Z,2024-07-27,2024-07-27,,,,,2024-07-27T11:04:03Z,2024-07-27T11:05:40Z,1,,1,,,WEB,0,0.5474,Thank You Messages,0.7607,Great Customer Experience,0.7072,Courteous and Professional Advisors,0.5415,Negative Feedback,0.4404,iPhone Service Issues,0.3145
638373312150299864,10000431208,iPhone SE (3rd generation),9220824204945426,2024-07-27T19:39:56Z,2024-07-27T20:46:52Z,2024-07-27,2024-07-27,,,,,2024-07-27T20:43:19Z,2024-07-27T20:46:52Z,1,,1,,,WEB,-1,0.0414,Apple Account and ID Issues,0.3578,Shipping and Delivery Problems,0.3004,Phone and Device Authentication,0.2761,Faulty AirPods and Replacements,0.2746,Battery and Charging Issues,0.2374
638373312150313490,10000091669,iPad (10th generation) Wifi,9220419201901823,2024-07-27T20:40:30Z,2024-07-27T20:50:52Z,2024-07-27,2024-07-27,,,,,2024-07-27T20:45:49Z,2024-07-27T20:50:52Z,1,,5,,,WEB,-1,0.0021,Call Resolution and Technical Support,0.4825,Phone and Device Authentication,0.4416,iPhone Service Issues,0.3912,Apple Account and ID Issues,0.3604,Faulty AirPods and Replacements,0.3477
638373312150162701,10000209095,iCloud,9220824204945426,2024-07-27T13:14:20Z,2024-07-27T18:39:07Z,2024-07-27,2024-07-27,,,,,2024-07-27T18:38:19Z,2024-07-27T18:39:07Z,1,,1,,,WEB,0,0.7022,Thank You Messages,0.7811,Negative Feedback,0.6085,Great Customer Experience,0.5053,Courteous and Professional Advisors,0.4479,iPhone Service Issues,0.3497
638373312150292491,10000122115,"iPad Air 4 Wi-Fi, Cellular",9220824204945426,2024-07-27T19:14:27Z,2024-07-27T19:30:43Z,2024-07-27,2024-07-27,,,,,2024-07-27T19:27:55Z,2024-07-27T19:30:43Z,1,,1,,,WEB,0,0.9758,Courteous and Professional Advisors,0.5986,Great Customer Experience,0.5105,iPhone Service Issues,0.4451,Thank You Messages,0.3556,Apple Account and ID Issues,0.2780
638373312150191845,10000734975,"MacBook Pro (13-inch, 2018, 4 TBT3)",9220824204945426,2024-07-27T14:26:23Z,2024-07-27T14:28:44Z,2024-07-27,2024-07-27,,,,,2024-07-27T14:27:47Z,2024-07-27T14:28:44Z,1,,1,,,WEB,1,0.0127,Apple Account and ID Issues,0.7578,Positive Feedback on Products,0.5177,iPhone Service Issues,0.4196,Faulty AirPods and Replacements,0.3047,Thank You Messages,0.2960
638373312150022460,10000685904,App Store & Third-party Apps,9220824204945426,2024-07-27T06:55:20Z,2024-07-27T06:56:42Z,2024-07-27,2024-07-27,,,,,2024-07-27T06:56:00Z,2024-07-27T06:56:42Z,1,,3,,,WEB,-1,0.0079,Refund and Payment Issues,0.7116,Negative Feedback,0.4985,Delays and Wait Times,0.3841,iPhone Service Issues,0.3595,Call Resolution and Technical Support,0.3527
638373312150141985,10000355513,iPad Pro 12.9 4th Gen Wi-Fi,9220824204945426,2024-07-27T12:16:43Z,2024-07-27T12:18:39Z,2024-07-27,2024-07-27,,,,,2024-07-27T12:17:10Z,2024-07-27T12:18:39Z,1,,1,,,WEB,0,0.5419,Courteous and Professional Advisors,0.6560,iPhone Service Issues,0.5216,Thank You Messages,0.4155,Call Resolution and Technical Support,0.3935,Great Customer Experience,0.3867
638373312149980762,10000989260,Mail,9220824204945426,2024-07-27T04:35:04Z,2024-07-27T04:36:30Z,2024-07-27,2024-07-27,,,,,2024-07-27T04:35:36Z,2024-07-27T04:36:30Z,1,,1,,,WEB,1,0.0794,Courteous and Professional Advisors,0.7616,Thank You Messages,0.6933,iPhone Service Issues,0.5459,Great Customer Experience,0.3776,Call Resolution and Technical Support,0.3328
638373312150264778,10000544264,,9220824204945426,2024-07-27T17:47:27Z,2024-07-27T18:08:13Z,2024-07-27,2024-07-27,,,,,2024-07-27T18:06:09Z,2024-07-27T18:08:13Z,1,,1,,,WEB,1,0.0703,Apple Account and ID Issues,0.6508,Courteous and Professional Advisors,0.5744,iPhone Service Issues,0.5731,Thank You Messages,0.3589,Positive Feedback on Products,0.3020
638373312150326165,10000658140,Apple ID,9220824204945426,2024-07-27T21:14:25Z,2024-07-27T22:23:52Z,2024-07-27,2024-07-27,,,,,2024-07-27T22:20:05Z,2024-07-27T22:23:52Z,1,,2,,,WEB,-1,0.0108,Apple Account and ID Issues,0.6603,Positive Feedback on Products,0.4021,Faulty AirPods and Replacements,0.3435,iPhone Service Issues,0.2866,Phone and Device Authentication,0.2666
638373312150267943,10000474601,macOS Monterey 12,9220824204945426,2024-07-27T17:56:58Z,2024-07-27T23:42:11Z,2024-07-27,2024-07-27,,,,,2024-07-27T23:41:09Z,2024-07-27T23:42:11Z,1,,1,,,WEB,1,0.0443,Courteous and Professional Advisors,0.7128,Thank You Messages,0.6745,Great Customer Experience,0.6061,iPhone Service Issues,0.4743,Call Resolution and Technical Support,0.2968
638373312150225924,10000176892,iPhone XR,9220824204945426,2024-07-27T15:59:41Z,2024-07-27T16:13:49Z,2024-07-27,2024-07-27,,,,,2024-07-27T16:12:17Z,2024-07-27T16:13:49Z,1,,4,,,WEB,-1,0.0041,Phone and Device Authentication,0.7643,Message and Email Notifications,0.4458,Refund and Payment Issues,0.4000,iPhone Service Issues,0.3838,Faulty AirPods and Replacements,0.3407
638373312149926111,10000597944,iPhone 11,9220824204945426,2024-07-27T01:56:15Z,2024-07-27T01:59:45Z,2024-07-27,2024-07-27,,,,,2024-07-27T01:57:38Z,2024-07-27T01:59:45Z,1,,5,,,WEB,-1,0.0024,Call Resolution and Technical Support,0.5627,iPhone Service Issues,0.4957,Refund and Payment Issues,0.4884,Phone and Device Authentication,0.4502,Delays and Wait Times,0.3166
638373312150088777,10000748143,iPhone SE (3rd generation),9220419201901823,2024-07-27T10:17:36Z,2024-07-27T13:08:43Z,2024-07-27,2024-07-27,,,,,2024-07-27T13:07:15Z,2024-07-27T13:08:43Z,1,,1,,,WEB,0,0.9320,Thank You Messages,0.8224,Courteous and Professional Advisors,0.5667,Great Customer Experience,0.5329,Negative Feedback,0.4673,iPhone Service Issues,0.4472
638373312150025374,10000830272,Mail,9220824204945426,2024-07-27T07:00:45Z,2024-07-27T07:25:11Z,2024-07-27,2024-07-27,,,,,2024-07-27T07:24:07Z,2024-07-27T07:25:11Z,1,,1,,,WEB,1,0.0323,Courteous and Professional Advisors,0.4269,Great Customer Experience,0.3387,Thank You Messages,0.2659,iPhone Service Issues,0.2364,Apple Account and ID Issues,0.1135
638373312149916230,10000779469,Billing & Accounts,9220824204945426,2024-07-27T01:26:44Z,2024-07-27T01:37:59Z,2024-07-27,2024-07-27,,,,,2024-07-27T01:35:49Z,2024-07-27T01:37:59Z,1,,1,,,WEB,0,0.9880,Thank You Messages,0.5456,Negative Feedback,0.3693,iPhone Service Issues,0.3479,Delays and Wait Times,0.3346,Courteous and Professional Advisors,0.2901
638373312150253474,10000622733,Apple Pencil Pro,9220824204945426,2024-07-27T17:15:32Z,2024-07-27T20:38:23Z,2024-07-27,2024-07-27,,,,,2024-07-27T20:35:59Z,2024-07-27T20:38:23Z,1,,1,,,WEB,1,0.0172,Apple Account and ID Issues,0.6073,Courteous and Professional Advisors,0.5543,iPhone Service Issues,0.5437,Great Customer Experience,0.4090,Thank You Messages,0.3497
638373312150184497,10000150689,iCloud,9220419201901823,2024-07-27T14:53:28Z,2024-07-27T15:01:07Z,2024-07-27,2024-07-27,,,,,2024-07-27T14:54:08Z,2024-07-27T15:01:07Z,1,,1,,,WEB,-1,0.0019,Apple Account and ID Issues,0.6246,iPhone Service Issues,0.4564,Delays and Wait Times,0.3718,Phone and Device Authentication,0.3497,Message and Email Notifications,0.3441
638373312149995197,10000254311,iPhone 15 Pro,9220824204945426,2024-07-27T05:22:15Z,2024-07-27T11:58:47Z,2024-07-27,2024-07-27,,,,,2024-07-27T11:57:05Z,2024-07-27T11:58:47Z,1,,1,,,WEB,1,0.0892,Call Resolution and Technical Support,0.5655,iPhone Service Issues,0.5455,Courteous and Professional Advisors,0.4464,Thank You Messages,0.3650,Delays and Wait Times,0.2797
638373312150159954,10000970150,iCloud,9220824204945426,2024-07-27T13:06:31Z,2024-07-27T15:02:35Z,2024-07-27,2024-07-27,,,,,2024-07-27T15:00:05Z,2024-07-27T15:02:35Z,1,,4,,,WEB,-1,0.0162,Apple Account and ID Issues,0.6763,Delays and Wait Times,0.5594,iPhone Service Issues,0.5009,Positive Feedback on Products,0.3858,Faulty AirPods and Replacements,0.3786
638373312150045032,10000570376,iCloud,9220419201901823,2024-07-27T07:26:30Z,2024-07-27T07:29:02Z,2024-07-27,2024-07-27,,,,,2024-07-27T07:26:52Z,2024-07-27T07:29:02Z,1,,1,,,WEB,0,0.6437,Courteous and Professional Advisors,0.6162,iPhone Service Issues,0.5450,Call Resolution and Technical Support,0.4700,Apple Account and ID Issues,0.3000,Thank You Messages,0.2648
638373312150326141,10000846174,Watch Series 5 (Cellular) (Alum) 44MM,9220824204945426,2024-07-27T21:14:20Z,2024-07-27T21:16:31Z,2024-07-27,2024-07-27,,,,,2024-07-27T21:15:02Z,2024-07-27T21:16:31Z,1,,1,,,WEB,1,0.0651,Courteous and Professional Advisors,0.6344,iPhone Service Issues,0.5473,Thank You Messages,0.4419,Apple Account and ID Issues,0.4041,Great Customer Experience,0.4036
638373312150328625,10000116739,Watch Series 9 (Cellular) Aluminum 45MM,9220824204945426,2024-07-27T21:23:44Z,2024-07-27T21:26:38Z,2024-07-27,2024-07-27,,,,,2024-07-27T21:24:02Z,2024-07-27T21:26:38Z,1,,2,,,WEB,-1,0.0046,Phone and Device Authentication,0.5128,Battery and Charging Issues,0.4732,Refund and Payment Issues,0.3903,Delays and Wait Times,0.3276,Faulty AirPods and Replacements,0.2861
638373312149978021,10000284628,macOS Sonoma 14,9220824204945426,2024-07-27T04:29:14Z,2024-07-27T04:31:21Z,2024-07-27,2024-07-27,,,,,2024-07-27T04:29:50Z,2024-07-27T04:31:21Z,1,,1,,,WEB,0,0.9252,iPhone Service Issues,0.6965,Courteous and Professional Advisors,0.6378,Thank You Messages,0.5745,Call Resolution and Technical Support,0.5378,Message and Email Notifications,0.4034
638373312150241489,10000604153,iPad Pro 11-inch (M4) Wi-Fi,9220824204945426,2024-07-27T16:42:02Z,2024-07-27T16:47:56Z,2024-07-27,2024-07-27,,,,,2024-07-27T16:46:02Z,2024-07-27T16:47:56Z,1,,1,,,WEB,1,0.0768,Great Customer Experience,0.4741,Courteous and Professional Advisors,0.4438,Thank You Messages,0.3686,iPhone Service Issues,0.3637,Apple Account and ID Issues,0.2404
638373312150074642,10000639065,iPhone 13,9220824204945426,2024-07-27T08:44:23Z,2024-07-27T08:56:47Z,2024-07-27,2024-07-27,,,,,2024-07-27T08:53:47Z,2024-07-27T08:56:47Z,1,,2,,,WEB,0,0.5763,Message and Email Notifications,0.5552,Phone and Device Authentication,0.4990,Refund and Payment Issues,0.4838,iPhone Service Issues,0.4762,Call Resolution and Technical Support,0.4326
638373312150214735,10000039513,Apple ID,9220824204945426,2024-07-27T15:28:46Z,2024-07-27T15:30:34Z,2024-07-27,2024-07-27,,,,,2024-07-27T15:29:14Z,2024-07-27T15:30:34Z,1,,1,,,WEB,0,0.8467,Courteous and Professional Advisors,0.7251,iPhone Service Issues,0.5522,Great Customer Experience,0.4302,Call Resolution and Technical Support,0.3548,Thank You Messages,0.3366
638373312150008710,10000210904,,9220824204945426,2024-07-27T06:09:20Z,2024-07-27T10:27:46Z,2024-07-27,2024-07-27,,,,,2024-07-27T10:26:20Z,2024-07-27T10:27:46Z,1,,1,,,WEB,1,0.0547,Courteous and Professional Advisors,0.6328,iPhone Service Issues,0.6086,Refund and Payment Issues,0.5304,Call Resolution and Technical Support,0.5005,Thank You Messages,0.4681
638373312149923601,10000867797,Billing & Accounts,9220824204945426,2024-07-27T01:49:14Z,2024-07-27T01:51:31Z,2024-07-27,2024-07-27,,,,,2024-07-27T01:49:41Z,2024-07-27T01:51:31Z,1,,,,,WEB,-1,0.0805,Refund and Payment Issues,0.4742,Message and Email Notifications,0.3658,Call Resolution and Technical Support,0.2648,Delays and Wait Times,0.2607,iPhone Service Issues,0.2203
638373312150132701,10000114603,App Store & Third-party Apps,9220824204945426,2024-07-27T11:48:41Z,2024-07-27T11:50:12Z,2024-07-27,2024-07-27,,,,,2024-07-27T11:48:57Z,2024-07-27T11:50:12Z,1,,1,,,WEB,0,0.7330,Thank You Messages,0.8330,Courteous and Professional Advisors,0.5730,Great Customer Experience,0.4950,Negative Feedback,0.4943,iPhone Service Issues,0.4425
638373312150167275,10000642990,iPhone 15 Pro,9220824204945426,2024-07-27T13:28:07Z,2024-07-27T13:57:20Z,2024-07-27,2024-07-27,,,,,2024-07-27T13:54:24Z,2024-07-27T13:57:20Z,1,,2,,,WEB,-1,0.0517,Call Resolution and Technical Support,0.6827,iPhone Service Issues,0.5533,Phone and Device Authentication,0.5120,Battery and Charging Issues,0.3995,Refund and Payment Issues,0.3906
638373312150239071,10000917387,"Watch SE (2nd gen, GPS) Alum 40MM",9220824204945426,2024-07-27T16:35:39Z,2024-07-27T21:22:14Z,2024-07-27,2024-07-27,,,,,2024-07-27T21:21:34Z,2024-07-27T21:22:14Z,1,,1,,,WEB,1,0.3107,Thank You Messages,0.8330,Negative Feedback,0.6108,Great Customer Experience,0.5098,Courteous and Professional Advisors,0.4682,iPhone Service Issues,0.3696
638373312149913613,10000088074,HomePod,9220824204945426,2024-07-27T01:19:27Z,2024-07-27T01:23:04Z,2024-07-27,2024-07-27,,,,,2024-07-27T01:21:52Z,2024-07-27T01:23:04Z,1,,1,,,WEB,-1,0.0106,Call Resolution and Technical Support,0.6027,Phone and Device Authentication,0.2584,iPhone Service Issues,0.2528,Negative Feedback,0.2217,Faulty AirPods and Replacements,0.2103
638373312150209568,10000644478,iPhone 13 Pro,9220824204945426,2024-07-27T15:14:26Z,2024-07-27T15:15:45Z,2024-07-27,2024-07-27,,,,,2024-07-27T15:14:46Z,2024-07-27T15:15:45Z,1,,1,,,WEB,0,0.9725,Courteous and Professional Advisors,0.4934,Thank You Messages,0.4680,iPhone Service Issues,0.4214,Call Resolution and Technical Support,0.3491,Great Customer Experience,0.2902
638373312150339281,10000544830,Music,9220824204945426,2024-07-27T22:06:26Z,2024-07-27T22:09:17Z,2024-07-27,2024-07-27,,,,,2024-07-27T22:07:01Z,2024-07-27T22:09:17Z,1,,1,,,WEB,1,0.0087,Great Customer Experience,0.4504,Thank You Messages,0.3170,Courteous and Professional Advisors,0.3167,Negative Feedback,0.1429,Positive Feedback on Products,0.1315
638373312149949902,10000557914,App Store & Third-party Apps,9220824204945426,2024-07-27T02:57:27Z,2024-07-27T03:01:59Z,2024-07-27,2024-07-27,,,,,2024-07-27T02:57:58Z,2024-07-27T03:01:59Z,1,,1,,,WEB,1,0.0915,Courteous and Professional Advisors,0.6683,iPhone Service Issues,0.5664,Thank You Messages,0.5090,Great Customer Experience,0.4516,Refund and Payment Issues,0.3519
638373312150338398,10000698091,Apple ID,9220824204945426,2024-07-27T22:02:47Z,2024-07-28T19:55:27Z,2024-07-27,2024-07-28,,,,,2024-07-28T19:54:28Z,2024-07-28T19:55:27Z,1,,1,,,WEB,-1,0.0179,Refund and Payment Issues,0.5623,Phone and Device Authentication,0.5284,iPhone Service Issues,0.4450,Message and Email Notifications,0.4421,Apple Account and ID Issues,0.4068
638373312150349263,10000207751,iPhone 15,9220824204945426,2024-07-27T22:46:14Z,2024-07-27T22:49:11Z,2024-07-27,2024-07-27,,,,,2024-07-27T22:46:52Z,2024-07-27T22:49:11Z,1,,1,,,WEB,0,0.7641,Courteous and Professional Advisors,0.7661,Thank You Messages,0.5967,iPhone Service Issues,0.5137,Great Customer Experience,0.5112,Call Resolution and Technical Support,0.3096
638373312150230597,10000339476,Apple ID,9220824204945426,2024-07-27T16:12:50Z,2024-07-27T16:36:14Z,2024-07-27,2024-07-27,,,,,2024-07-27T16:30:11Z,2024-07-27T16:36:14Z,1,,2,,,WEB,0,0.8987,Apple Account and ID Issues,0.6751,iPhone Service Issues,0.5224,Phone and Device Authentication,0.5008,Faulty AirPods and Replacements,0.4712,Call Resolution and Technical Support,0.3906
638373312150306692,10000186322,"Watch SE (2nd gen, GPS + Cellular) Alum 44MM",9220824204945426,2024-07-27T20:03:46Z,2024-07-27T20:59:59Z,2024-07-27,2024-07-27,,,,,2024-07-27T20:58:17Z,2024-07-27T20:59:59Z,1,,1,,,WEB,1,0.1318,Apple Account and ID Issues,0.7261,iPhone Service Issues,0.5483,Positive Feedback on Products,0.4257,Courteous and Professional Advisors,0.3368,Thank You Messages,0.3298
638373312149903801,10000152427,TV & Video,9220419201901823,2024-07-27T01:44:15Z,2024-07-27T01:47:06Z,2024-07-27,2024-07-27,,,,,2024-07-27T01:44:36Z,2024-07-27T01:47:06Z,1,,1,,,WEB,1,0.0233,Courteous and Professional Advisors,0.7032,iPhone Service Issues,0.5753,Thank You Messages,0.4139,Call Resolution and Technical Support,0.4104,Apple Account and ID Issues,0.3420
638373312149909321,10000870412,Apple ID,9220824204945426,2024-07-27T01:14:39Z,2024-07-27T01:32:57Z,2024-07-27,2024-07-27,,,,,2024-07-27T01:31:42Z,2024-07-27T01:32:57Z,1,,1,,,WEB,1,0.0183,Courteous and Professional Advisors,0.7918,iPhone Service Issues,0.5882,Great Customer Experience,0.5626,Thank You Messages,0.4235,Call Resolution and Technical Support,0.3555
638373312150357005,10000317188,Apple ID,9220824204945426,2024-07-27T23:13:59Z,2024-07-28T12:48:29Z,2024-07-27,2024-07-28,,,,,2024-07-28T12:42:50Z,2024-07-28T12:48:29Z,1,,1,,,WEB,0,0.8220,iPhone Service Issues,0.6678,Apple Account and ID Issues,0.5714,Courteous and Professional Advisors,0.5316,Phone and Device Authentication,0.4427,Call Resolution and Technical Support,0.4159
